file,start,end,speaker,gender,age,birth_year,prompt,emotion,duration,angry_ac,happy_ac,neutral_ac,sad_ac,scared_ac,emotion_ac
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mf.wav,0 days 00:00:24.738000,0 days 00:00:30.174000,F_11,female,22,2003,mf,unknown,5.436,-4.193,-1.347,2.613,2.164,0.068,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mf.wav,0 days 00:00:30.274000,0 days 00:00:39.966000,F_11,female,22,2003,mf,unknown,9.692,-5.742,-2.168,2.082,3.717,1.393,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mf.wav,0 days 00:00:40.130000,0 days 00:00:45.598000,F_11,female,22,2003,mf,unknown,5.468,-5.383,-2.077,2.232,3.482,1.086,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mf.wav,0 days 00:00:45.730000,0 days 00:00:50.110000,F_11,female,22,2003,mf,unknown,4.38,-3.010,-0.501,2.352,0.415,-0.168,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mf.wav,0 days 00:00:50.242000,0 days 00:00:58.238000,F_11,female,22,2003,mf,unknown,7.996,-5.573,-1.888,2.322,3.193,1.154,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mf.wav,0 days 00:00:58.402000,0 days 00:01:01.982000,F_11,female,22,2003,mf,unknown,3.58,-4.708,-1.506,3.448,2.483,-0.326,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mf.wav,0 days 00:01:02.082000,0 days 00:01:04.094000,F_11,female,22,2003,mf,unknown,2.012,-5.288,-1.160,2.229,2.160,1.075,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mi.wav,0 days 00:00:04.034000,0 days 00:00:08.190000,F_11,female,22,2003,mi,unknown,4.156,-4.196,-0.447,1.667,0.664,1.107,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mi.wav,0 days 00:00:08.290000,0 days 00:00:16.222000,F_11,female,22,2003,mi,unknown,7.932,-5.420,-1.588,1.917,2.730,1.436,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mi.wav,0 days 00:00:16.386000,0 days 00:00:24.190000,F_11,female,22,2003,mi,unknown,7.804,-4.056,-0.215,1.655,0.248,1.080,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mi.wav,0 days 00:00:24.290000,0 days 00:00:32.990000,F_11,female,22,2003,mi,unknown,8.7,-5.044,-1.301,1.785,2.193,1.378,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mi.wav,0 days 00:00:33.154000,0 days 00:00:35.422000,F_11,female,22,2003,mi,unknown,2.268,-4.448,-1.551,2.812,2.517,0.060,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_mi.wav,0 days 00:00:35.522000,0 days 00:00:39.038000,F_11,female,22,2003,mi,unknown,3.516,-4.283,-1.027,3.451,1.577,-0.467,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:02.434000,0 days 00:00:04.830000,F_11,female,22,2003,rf,unknown,2.396,-5.714,-1.775,3.809,3.305,-0.225,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:05.570000,0 days 00:00:11.166000,F_11,female,22,2003,rf,unknown,5.596,-3.052,-0.135,1.282,-0.431,1.049,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:11.906000,0 days 00:00:14.910000,F_11,female,22,2003,rf,unknown,3.004,-5.016,-2.401,2.613,3.728,0.591,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:15.874000,0 days 00:00:18.878000,F_11,female,22,2003,rf,unknown,3.004,-3.430,-0.308,3.681,0.238,-1.076,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:19.362000,0 days 00:00:26.590000,F_11,female,22,2003,rf,unknown,7.228,-4.110,-1.122,1.886,1.417,0.969,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:26.850000,0 days 00:00:30.910000,F_11,female,22,2003,rf,unknown,4.06,-3.980,-1.912,3.166,2.699,-0.398,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:31.714000,0 days 00:00:36.222000,F_11,female,22,2003,rf,unknown,4.508,-3.187,-0.205,2.369,-0.060,0.011,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:36.322000,0 days 00:00:39.934000,F_11,female,22,2003,rf,unknown,3.612,-4.561,-1.906,2.924,2.854,0.140,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:40.738000,0 days 00:00:44.606000,F_11,female,22,2003,rf,unknown,3.868,-4.156,-0.675,1.641,0.752,1.244,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:44.770000,0 days 00:00:50.398000,F_11,female,22,2003,rf,unknown,5.628,-5.088,-1.787,2.121,2.820,1.133,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_rf.wav,0 days 00:00:51.042000,0 days 00:00:55.134000,F_11,female,22,2003,rf,unknown,4.092,-2.482,-0.322,1.056,-0.597,1.092,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_ri.wav,0 days 00:00:04.802000,0 days 00:00:06.846000,F_11,female,22,2003,ri,unknown,2.044,-4.345,-1.308,2.374,2.218,0.323,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_ri.wav,0 days 00:00:13.602000,0 days 00:00:16.510000,F_11,female,22,2003,ri,unknown,2.908,-2.385,1.048,2.289,-2.227,-0.237,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_ri.wav,0 days 00:00:17.442000,0 days 00:00:20.862000,F_11,female,22,2003,ri,unknown,3.42,-4.211,-0.996,3.261,1.266,-0.163,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_ri.wav,0 days 00:00:21.602000,0 days 00:00:25.118000,F_11,female,22,2003,ri,unknown,3.516,-4.556,-1.698,2.761,2.605,0.262,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_ri.wav,0 days 00:00:25.858000,0 days 00:00:30.686000,F_11,female,22,2003,ri,unknown,4.828,-5.263,-1.781,2.258,2.968,1.073,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_ri.wav,0 days 00:00:30.882000,0 days 00:00:34.110000,F_11,female,22,2003,ri,unknown,3.228,-4.953,-1.705,1.855,2.681,1.314,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_ri.wav,0 days 00:00:35.170000,0 days 00:00:39.710000,F_11,female,22,2003,ri,unknown,4.54,-3.751,-0.797,0.877,0.686,1.786,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_ri.wav,0 days 00:00:40.386000,0 days 00:00:46.174000,F_11,female,22,2003,ri,unknown,5.788,-6.166,-2.059,1.515,3.605,2.159,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:00:04.322000,0 days 00:00:08.958000,F_11,female,22,2003,sc,unknown,4.636,-5.730,-1.804,2.446,3.428,0.936,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:00:09.186000,0 days 00:00:12.414000,F_11,female,22,2003,sc,unknown,3.228,-3.640,-1.008,3.321,1.267,-0.658,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:00:12.642000,0 days 00:00:21.470000,F_11,female,22,2003,sc,unknown,8.828,-4.870,-1.534,2.291,2.603,0.742,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:00:21.698000,0 days 00:00:28.478000,F_11,female,22,2003,sc,unknown,6.78,-4.952,-0.698,1.648,1.274,1.505,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:00:28.578000,0 days 00:00:30.782000,F_11,female,22,2003,sc,unknown,2.204,-5.447,-2.907,3.361,5.110,-0.215,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:00:31.266000,0 days 00:00:37.790000,F_11,female,22,2003,sc,unknown,6.524,-3.376,-0.413,2.525,0.338,-0.093,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:00:38.370000,0 days 00:00:43.006000,F_11,female,22,2003,sc,unknown,4.636,-4.888,-2.183,2.937,3.547,0.142,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:00:52.226000,0 days 00:00:56.254000,F_11,female,22,2003,sc,unknown,4.028,-4.523,-0.794,1.366,0.934,1.778,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:00:56.514000,0 days 00:01:03.294000,F_11,female,22,2003,sc,unknown,6.78,-4.584,-1.931,2.666,3.162,0.207,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:03.426000,0 days 00:01:06.494000,F_11,female,22,2003,sc,unknown,3.068,-5.802,-2.856,3.510,4.776,0.116,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:06.914000,0 days 00:01:09.438000,F_11,female,22,2003,sc,unknown,2.524,-5.324,-1.732,2.629,2.844,0.815,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:09.762000,0 days 00:01:12.190000,F_11,female,22,2003,sc,unknown,2.428,-4.547,-1.447,1.953,2.412,0.850,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:12.322000,0 days 00:01:22.494000,F_11,female,22,2003,sc,unknown,10.172,-5.493,-1.693,1.337,2.959,1.930,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:22.882000,0 days 00:01:25.022000,F_11,female,22,2003,sc,unknown,2.14,-5.357,-2.843,2.447,4.982,0.522,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:28.034000,0 days 00:01:30.078000,F_11,female,22,2003,sc,unknown,2.044,-4.861,-1.257,1.869,2.014,1.289,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:30.274000,0 days 00:01:35.806000,F_11,female,22,2003,sc,unknown,5.532,-6.043,-2.466,2.804,4.487,0.730,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:36.130000,0 days 00:01:40.830000,F_11,female,22,2003,sc,unknown,4.7,-4.259,-0.478,0.504,0.572,2.265,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:41.154000,0 days 00:01:45.726000,F_11,female,22,2003,sc,unknown,4.572,-5.532,-2.570,2.287,4.500,0.900,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:49.698000,0 days 00:01:55.006000,F_11,female,22,2003,sc,unknown,5.308,-4.971,-2.102,3.254,3.527,-0.100,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:01:55.394000,0 days 00:01:58.814000,F_11,female,22,2003,sc,unknown,3.42,-5.581,-2.246,2.513,3.842,0.876,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sc.wav,0 days 00:02:02.658000,0 days 00:02:06.398000,F_11,female,22,2003,sc,unknown,3.74,-5.491,-2.662,3.324,4.536,0.024,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:03.746000,0 days 00:00:07.518000,F_11,female,22,2003,sp,unknown,3.772,-6.145,-2.303,3.810,4.313,-0.089,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:07.906000,0 days 00:00:11.422000,F_11,female,22,2003,sp,unknown,3.516,-3.642,-0.498,1.990,0.767,0.383,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:12.098000,0 days 00:00:18.014000,F_11,female,22,2003,sp,unknown,5.916,-5.203,-1.359,2.568,2.302,0.804,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:18.274000,0 days 00:00:24.126000,F_11,female,22,2003,sp,unknown,5.852,-5.230,-1.289,2.653,2.300,0.696,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:24.898000,0 days 00:00:27.166000,F_11,female,22,2003,sp,unknown,2.268,-5.667,-3.060,3.498,5.420,-0.230,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:27.906000,0 days 00:00:30.110000,F_11,female,22,2003,sp,unknown,2.204,-4.048,-0.660,1.696,0.778,1.122,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:30.338000,0 days 00:00:32.958000,F_11,female,22,2003,sp,unknown,2.62,-5.743,-2.698,1.400,4.681,1.783,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:36.866000,0 days 00:00:40.062000,F_11,female,22,2003,sp,unknown,3.196,-4.496,-1.935,3.527,3.319,-0.720,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:40.418000,0 days 00:00:42.942000,F_11,female,22,2003,sp,unknown,2.524,-6.789,-3.010,2.547,5.634,1.192,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:46.018000,0 days 00:00:50.206000,F_11,female,22,2003,sp,unknown,4.188,-4.538,-1.048,1.777,1.719,1.104,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:00:56.194000,0 days 00:00:59.102000,F_11,female,22,2003,sp,unknown,2.908,-4.221,-0.589,1.719,0.861,1.097,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:01:01.730000,0 days 00:01:04.862000,F_11,female,22,2003,sp,unknown,3.132,-4.883,-1.567,3.574,2.528,-0.253,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:01:05.442000,0 days 00:01:08.286000,F_11,female,22,2003,sp,unknown,2.844,-7.196,-3.982,3.333,7.067,0.709,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:01:13.186000,0 days 00:01:19.262000,F_11,female,22,2003,sp,unknown,6.076,-5.928,-2.243,2.288,4.051,1.171,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_sp.wav,0 days 00:01:27.042000,0 days 00:01:31.742000,F_11,female,22,2003,sp,unknown,4.7,-6.641,-3.350,2.938,6.204,0.662,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:05.058000,0 days 00:00:09.278000,F_11,female,22,2003,st,unknown,4.22,-6.545,-2.943,3.054,5.428,0.674,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:09.858000,0 days 00:00:15.262000,F_11,female,22,2003,st,unknown,5.404,-5.388,-2.185,3.229,3.933,0.015,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:15.586000,0 days 00:00:17.758000,F_11,female,22,2003,st,unknown,2.172,-4.120,-0.581,2.314,0.895,0.445,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:18.050000,0 days 00:00:21.214000,F_11,female,22,2003,st,unknown,3.164,-5.871,-2.302,2.676,4.067,0.862,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:21.346000,0 days 00:00:27.390000,F_11,female,22,2003,st,unknown,6.044,-5.794,-2.888,3.611,5.053,-0.141,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:28.162000,0 days 00:00:30.718000,F_11,female,22,2003,st,unknown,2.556,-5.718,-2.799,3.111,4.959,0.224,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:32.418000,0 days 00:00:36.734000,F_11,female,22,2003,st,unknown,4.316,-5.834,-2.900,3.241,5.197,0.113,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:37.090000,0 days 00:00:40.478000,F_11,female,22,2003,st,unknown,3.388,-5.874,-2.682,2.455,4.837,0.857,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:40.674000,0 days 00:00:42.846000,F_11,female,22,2003,st,unknown,2.172,-5.908,-2.532,2.845,4.490,0.669,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:47.362000,0 days 00:00:52.382000,F_11,female,22,2003,st,unknown,5.02,-6.392,-3.115,3.030,5.590,0.629,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:52.770000,0 days 00:00:57.470000,F_11,female,22,2003,st,unknown,4.7,-5.322,-1.877,2.136,3.207,1.104,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:00:57.570000,0 days 00:01:00.158000,F_11,female,22,2003,st,unknown,2.588,-6.525,-3.566,3.253,6.527,0.285,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:00.482000,0 days 00:01:06.814000,F_11,female,22,2003,st,unknown,6.332,-6.459,-4.149,2.298,7.388,0.987,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:12.066000,0 days 00:01:14.078000,F_11,female,22,2003,st,unknown,2.012,-5.417,-2.514,3.252,4.508,-0.089,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:17.122000,0 days 00:01:19.710000,F_11,female,22,2003,st,unknown,2.588,-5.804,-2.801,1.980,4.730,1.400,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:21.218000,0 days 00:01:24.958000,F_11,female,22,2003,st,unknown,3.74,-5.761,-2.258,2.978,4.027,0.501,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:27.234000,0 days 00:01:32.574000,F_11,female,22,2003,st,unknown,5.34,-5.187,-1.203,2.043,2.051,1.285,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:33.666000,0 days 00:01:37.790000,F_11,female,22,2003,st,unknown,4.124,-5.030,-1.920,2.046,3.228,1.010,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:37.954000,0 days 00:01:40.830000,F_11,female,22,2003,st,unknown,2.876,-5.802,-3.985,3.480,6.856,-0.285,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:41.218000,0 days 00:01:43.422000,F_11,female,22,2003,st,unknown,2.204,-4.471,-1.361,2.799,2.080,0.194,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:44.674000,0 days 00:01:46.878000,F_11,female,22,2003,st,unknown,2.204,-3.181,-0.354,1.993,0.196,0.258,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:47.234000,0 days 00:01:50.270000,F_11,female,22,2003,st,unknown,3.036,-5.761,-3.209,3.637,5.630,-0.321,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:50.754000,0 days 00:01:54.014000,F_11,female,22,2003,st,unknown,3.26,-5.040,-1.205,2.206,2.200,0.895,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:54.466000,0 days 00:01:58.334000,F_11,female,22,2003,st,unknown,3.868,-5.198,-2.605,2.874,4.368,0.256,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:01:58.626000,0 days 00:02:00.830000,F_11,female,22,2003,st,unknown,2.204,-6.084,-3.105,2.936,5.614,0.446,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:02:09.858000,0 days 00:02:12.830000,F_11,female,22,2003,st,unknown,2.972,-4.661,-1.772,2.776,2.849,0.205,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:02:13.218000,0 days 00:02:16.606000,F_11,female,22,2003,st,unknown,3.388,-6.555,-3.290,2.806,5.691,1.033,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:02:20.226000,0 days 00:02:22.910000,F_11,female,22,2003,st,unknown,2.684,-6.515,-3.199,3.164,5.698,0.591,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:02:23.458000,0 days 00:02:25.502000,F_11,female,22,2003,st,unknown,2.044,-4.006,-1.033,2.670,1.706,-0.090,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:02:26.178000,0 days 00:02:30.078000,F_11,female,22,2003,st,unknown,3.9,-6.490,-3.049,2.014,5.473,1.589,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:02:34.594000,0 days 00:02:37.662000,F_11,female,22,2003,st,unknown,3.068,-5.850,-2.910,2.629,5.361,0.541,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_11/G_2003_F_11_st.wav,0 days 00:02:41.378000,0 days 00:02:45.406000,F_11,female,22,2003,st,unknown,4.028,-6.099,-2.110,2.330,3.797,1.313,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:01.314000,0 days 00:00:03.646000,F_15,female,22,2003,mf,unknown,2.332,-4.973,-1.042,3.547,1.808,-0.153,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:03.970000,0 days 00:00:05.982000,F_15,female,22,2003,mf,unknown,2.012,-5.521,-2.559,1.313,4.640,1.624,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:06.498000,0 days 00:00:10.750000,F_15,female,22,2003,mf,unknown,4.252,-6.225,-2.555,1.801,4.716,1.653,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:14.530000,0 days 00:00:19.166000,F_15,female,22,2003,mf,unknown,4.636,-5.558,-2.445,2.753,4.286,0.543,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:20.386000,0 days 00:00:23.486000,F_15,female,22,2003,mf,unknown,3.1,-4.984,-0.755,3.494,1.334,-0.045,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:24.322000,0 days 00:00:26.398000,F_15,female,22,2003,mf,unknown,2.076,-4.139,-1.209,3.179,2.009,-0.458,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:33.090000,0 days 00:00:36.382000,F_15,female,22,2003,mf,unknown,3.292,-5.012,-1.774,1.740,3.056,1.227,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:40.866000,0 days 00:00:45.118000,F_15,female,22,2003,mf,unknown,4.252,-5.829,-2.271,2.468,4.111,0.940,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:45.826000,0 days 00:00:48.926000,F_15,female,22,2003,mf,unknown,3.1,-5.309,-1.733,3.222,2.956,0.221,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:49.506000,0 days 00:00:54.494000,F_15,female,22,2003,mf,unknown,4.988,-6.041,-2.282,2.246,4.255,1.193,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:00:56.674000,0 days 00:00:58.750000,F_15,female,22,2003,mf,unknown,2.076,-5.380,-2.043,3.376,3.640,-0.049,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mf.wav,0 days 00:01:00.578000,0 days 00:01:06.718000,F_15,female,22,2003,mf,unknown,6.14,-5.878,-2.300,2.662,3.938,0.970,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mi.wav,0 days 00:00:02.658000,0 days 00:00:06.366000,F_15,female,22,2003,mi,unknown,3.708,-4.778,-1.237,1.137,2.194,1.665,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mi.wav,0 days 00:00:06.530000,0 days 00:00:08.990000,F_15,female,22,2003,mi,unknown,2.46,-6.086,-2.540,3.577,4.411,0.230,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mi.wav,0 days 00:00:11.554000,0 days 00:00:14.814000,F_15,female,22,2003,mi,unknown,3.26,-5.220,-2.376,1.733,3.845,1.433,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2003_F_15/G_2003_F_15_mi.wav,0 days 00:00:19.106000,0 days 00:00:23.966000,F_15,female,22,2003,mi,unknown,4.86,-5.687,-2.566,2.602,4.388,0.817,sad
